,price,manufacturer,graphics_copressor,ram,num_processors,touchable,ips,ppi,cpu_name,memory,os
647,1259.0,Dell,Intel,32,10,1,0,141.21199808219862,Intel Core i7,1024,Windows
648,1591.0,Acer,Intel,32,10,0,0,141.21199808219862,Intel Core i7,1024,Windows
649,1209.0,Dell,Intel,32,10,1,0,141.21199808219862,Intel Core i7,1024,Windows
650,1339.0,Dell,Intel,32,10,1,0,141.21199808219862,Intel Core i7,1024,Windows
651,1149.0,HP,Intel,32,4,1,1,141.21199808219862,Intel Core i7,1024,Windows
652,1199.0,HP,Intel,32,4,1,1,141.21199808219862,Intel Core i7,1024,Windows
653,1299.0,HP,Intel,32,10,1,0,141.21199808219862,Intel Core i7,1024,Windows
654,1199.0,HP,Intel,32,10,1,0,141.21199808219862,Intel Core i7,1024,Windows
655,1888.0,Dell,Intel,32,14,0,0,188.67962264113208,Intel Core i7,1024,Windows
656,1983.0,Dell,Intel,32,14,0,0,188.67962264113208,Intel Core i7,1024,Windows
657,1899.0,HP,Intel,32,12,1,1,127.33567457123111,Intel Core i7,1024,Windows
659,849.0,HP,Intel,32,4,0,0,141.21199808219862,Intel Core i5,1024,Windows
662,1322.0,Acer,Intel,40,4,0,1,141.21199808219862,Intel Core i7,1024,Windows
664,479.0,Lenovo,Intel,8,2,0,0,141.21199808219862,Intel Celeron,256,Windows
665,499.0,Lenovo,Intel,16,2,0,0,141.21199808219862,Intel Celeron,256,Windows
666,1429.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i7,2048,Windows
667,819.0,Lenovo,Intel,40,2,1,1,141.21199808219862,Intel Core i3,2048,Windows
668,399.0,Lenovo,Intel,4,2,0,0,111.93520355955211,Other Intel Processor,128,Windows
669,289.0,Lenovo,Intel,4,2,0,0,111.93520355955211,Intel Celeron,128,Windows
670,299.0,Lenovo,Intel,4,2,0,0,111.93520355955211,Intel Celeron,128,Windows
671,679.0,Lenovo,Intel,16,2,1,1,141.21199808219862,Intel Core i3,1024,Windows
672,689.0,Lenovo,Intel,16,2,1,0,141.21199808219862,Intel Core i3,1024,Windows
673,619.0,Lenovo,Intel,16,2,0,0,141.21199808219862,Intel Celeron,1024,Windows
674,579.0,Lenovo,Intel,20,2,0,0,111.93520355955211,Other Intel Processor,1024,Windows
675,2469.0,Lenovo,Intel,32,8,0,1,282.42399616439724,Intel Core i7,1024,Windows
677,699.0,Lenovo,Intel,32,2,0,0,141.21199808219862,Intel Celeron,1024,Windows
678,749.0,Lenovo,Intel,40,2,1,0,141.21199808219862,Intel Core i3,1024,Windows
679,759.0,Lenovo,Intel,40,2,1,1,141.21199808219862,Intel Core i3,1024,Windows
680,379.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,128,Windows
681,389.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,128,Windows
682,419.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,128,Windows
684,429.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,128,Windows
685,439.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,128,Windows
686,379.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,128,Windows
687,429.0,HP,Intel,16,2,0,0,111.93520355955211,Intel Celeron,128,Windows
688,449.0,HP,Intel,16,2,0,0,111.93520355955211,Intel Celeron,128,Windows
690,479.0,HP,Intel,16,2,0,0,111.93520355955211,Intel Celeron,128,Windows
693,1099.0,Asus,Intel,16,10,0,0,141.50971698084905,Intel Core i5,512,Windows
694,719.0,HP,Intel,16,6,0,0,100.45466986113651,Intel Core i3,512,Windows
695,369.0,Asus,Intel,4,4,0,0,141.21199808219862,Other Intel Processor,128,Windows
696,994.0,Acer,Intel,16,12,0,0,141.50971698084905,Intel Core i7,512,Windows
697,369.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,128,Windows
699,619.0,Asus,Intel,16,2,0,0,111.93520355955211,Intel Core i3,512,Windows
700,687.0,Dell,Intel,8,2,0,0,141.21199808219862,Intel Core i3,512,Windows
702,699.0,HP,Intel,8,10,0,0,157.3505121487356,Intel Celeron,512,Windows
703,561.0,HP,Intel,12,1,0,0,157.3505121487356,Intel Core i3,512,Windows
705,639.0,HP,Intel,16,4,0,0,100.45466986113651,Other Intel Processor,512,Windows
706,719.0,Dell,Intel,16,4,1,0,141.21199808219862,Intel Core i5,512,Windows
707,729.0,Dell,Intel,16,4,1,0,141.21199808219862,Intel Core i5,512,Windows
708,749.0,Dell,Intel,16,4,1,0,141.21199808219862,Intel Core i5,512,Windows
710,739.0,Dell,Intel,16,4,1,0,141.21199808219862,Intel Core i5,512,Windows
711,639.0,Dell,Intel,16,6,0,0,141.21199808219862,Intel Core i3,512,Windows
712,741.0,Dell,Intel,16,2,0,0,141.21199808219862,Intel Core i3,512,Windows
713,599.0,HP,Intel,16,2,0,0,100.45466986113651,Intel Core i3,512,Windows
714,639.0,HP,Intel,16,2,0,0,100.45466986113651,Intel Core i3,512,Windows
716,679.0,HP,Intel,16,6,1,0,100.45466986113651,Intel Core i3,512,Windows
718,629.0,HP,Intel,16,6,0,0,141.21199808219862,Intel Core i3,512,Windows
719,599.0,HP,Intel,16,6,0,0,141.21199808219862,Intel Core i3,512,Windows
721,789.0,HP,Intel,16,8,0,1,127.33567457123111,Intel Core i3,512,Windows
722,739.0,Dell,Intel,24,8,1,0,141.21199808219862,Intel Core i5,512,Windows
723,279.0,Samsung,Intel,4,2,0,0,135.0942111925629,Intel Celeron,32,Others/Chrome OS
724,299.0,Samsung,Intel,4,2,0,0,135.0942111925629,Intel Celeron,32,Others/Chrome OS
725,279.0,Acer,Intel,4,2,0,0,100.45466986113651,Intel Celeron,32,Others/Chrome OS
726,388.0,Acer,Intel,16,1,0,0,189.90579052433606,Intel Celeron,32,Others/Chrome OS
727,498.0,Asus,Intel,8,2,0,0,111.93520355955211,Intel Core i3,256,Windows
728,592.0,Asus,Intel,8,6,0,1,141.21199808219862,Intel Core i3,256,Windows
729,599.0,Asus,Intel,8,2,0,0,157.3505121487356,Intel Core i3,256,Windows
730,270.0,HP,Intel,4,4,0,0,157.3505121487356,Other Intel Processor,256,Windows
731,519.0,HP,Intel,8,4,0,0,100.45466986113651,Other Intel Processor,256,Windows
732,649.0,Acer,Intel,8,1,0,1,161.72539083525606,Intel Core i3,256,Windows
733,714.0,Dell,Intel,8,2,0,0,141.21199808219862,Intel Core i3,256,Windows
734,539.0,HP,Intel,8,2,0,0,100.45466986113651,Intel Core i3,256,Windows
735,539.0,HP,Intel,8,4,1,0,141.21199808219862,Intel Core i3,256,Windows
736,599.0,HP,Intel,8,6,1,0,100.45466986113651,Intel Core i3,256,Windows
737,699.0,HP,Intel,8,8,0,1,127.33567457123111,Intel Core i3,256,Windows
738,579.0,HP,Intel,16,4,0,0,100.45466986113651,Other Intel Processor,256,Windows
739,469.0,Dell,Intel,16,6,0,0,141.21199808219862,Intel Core i3,256,Windows
741,572.0,HP,Intel,16,8,0,0,100.45466986113651,Intel Core i3,256,Others/Chrome OS
742,569.0,HP,Intel,16,2,0,0,100.45466986113651,Intel Core i3,256,Windows
744,635.0,HP,Intel,16,6,1,0,100.45466986113651,Intel Core i3,256,Windows
745,639.0,HP,Intel,16,6,1,0,100.45466986113651,Intel Core i3,256,Windows
746,829.0,Dell,Intel,20,6,0,0,141.21199808219862,Intel Core i3,2048,Windows
747,799.0,Dell,Intel,20,6,0,0,141.21199808219862,Intel Core i3,2048,Windows
748,819.0,HP,Intel,32,4,0,0,100.45466986113651,Other Intel Processor,2048,Windows
749,949.0,Dell,Intel,32,4,1,0,141.21199808219862,Intel Core i5,2048,Windows
750,969.0,Dell,Intel,32,4,1,0,141.21199808219862,Intel Core i5,2048,Windows
751,999.0,Dell,Intel,32,4,1,0,141.21199808219862,Intel Core i5,2048,Windows
752,1049.0,Dell,Intel,32,4,1,0,141.21199808219862,Intel Core i5,2048,Windows
755,719.0,Dell,Intel,32,6,0,0,141.21199808219862,Intel Core i3,2048,Windows
756,872.0,HP,Intel,32,6,1,0,100.45466986113651,Intel Core i3,2048,Windows
757,979.0,HP,Intel,32,8,0,1,127.33567457123111,Intel Core i3,2048,Windows
758,1049.0,Dell,Intel,64,4,1,0,141.21199808219862,Intel Core i5,2048,Windows
759,1079.0,HP,Intel,64,6,0,1,127.33567457123111,Intel Core i3,2048,Windows
760,489.0,Asus,Intel,8,2,0,0,111.93520355955211,Intel Core i3,128,Windows
761,549.0,Asus,Intel,8,6,0,0,157.3505121487356,Intel Core i3,128,Others/Chrome OS
762,501.0,Asus,Intel,8,2,0,0,157.3505121487356,Intel Core i3,128,Windows
763,379.0,HP,Intel,4,4,0,0,100.45466986113651,Other Intel Processor,128,Windows
764,410.0,HP,Intel,4,2,0,0,157.3505121487356,Other Intel Processor,128,Windows
765,559.0,HP,Intel,4,4,1,0,157.3505121487356,Other Intel Processor,128,Others/Chrome OS
766,337.0,HP,Intel,4,4,0,0,111.93520355955211,Other Intel Processor,128,Windows
768,499.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,128,Others/Chrome OS
769,439.0,HP,Intel,8,4,0,0,100.45466986113651,Other Intel Processor,128,Windows
772,499.0,HP,Intel,8,2,0,0,100.45466986113651,Intel Core i3,128,Windows
773,499.0,HP,Intel,8,8,0,0,141.21199808219862,Intel Core i3,128,Others/Chrome OS
774,433.0,HP,Intel,8,2,0,0,100.45466986113651,Intel Celeron,128,Others/Chrome OS
775,479.0,HP,Intel,16,4,0,0,100.45466986113651,Other Intel Processor,128,Windows
777,559.0,HP,Intel,4,4,1,0,157.3505121487356,Other Intel Processor,64,Others/Chrome OS
778,429.0,HP,Intel,8,4,0,0,157.3505121487356,Other Intel Processor,64,Others/Chrome OS
779,599.0,Samsung,Intel,8,4,1,0,165.6321180513006,Intel Core i3,64,Others/Chrome OS
780,449.0,HP,Intel,8,4,0,0,111.93520355955211,Intel Celeron,64,Windows
781,349.0,HP,Intel,8,2,0,0,141.21199808219862,Intel Celeron,64,Others/Chrome OS
783,700.0,Asus,Intel,8,2,0,0,157.3505121487356,Intel Core i3,1024,Windows
784,679.0,Asus,Intel,16,2,0,0,111.93520355955211,Intel Core i3,1024,Windows
785,673.0,Asus,Intel,16,2,0,0,111.93520355955211,Intel Core i3,1024,Windows
786,999.0,HP,Intel,8,10,0,0,127.33567457123111,Intel Core i5,1024,Windows
787,669.0,HP,Intel,16,4,0,0,100.45466986113651,Other Intel Processor,1024,Windows
788,749.0,HP,Intel,16,4,0,0,100.45466986113651,Other Intel Processor,1024,Windows
789,1399.0,Dell,Intel,16,10,0,0,188.67962264113208,Intel Core i7,1024,Windows
790,1658.0,HP,Intel,16,10,0,0,163.17830889498507,Intel Core i5,1024,Windows
791,799.0,Dell,Intel,16,4,1,0,141.21199808219862,Intel Core i5,1024,Windows
792,779.0,Dell,Intel,16,4,1,0,141.21199808219862,Intel Core i5,1024,Windows
793,749.0,Dell,Intel,16,8,1,0,141.21199808219862,Intel Core i5,1024,Windows
795,649.0,Dell,Intel,16,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
796,679.0,HP,Intel,16,2,0,0,100.45466986113651,Intel Core i3,1024,Windows
797,739.0,HP,Intel,16,6,1,0,100.45466986113651,Intel Core i3,1024,Windows
798,669.0,HP,Intel,16,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
799,619.0,HP,Intel,16,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
800,649.0,HP,Intel,16,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
801,849.0,HP,Intel,16,6,0,1,127.33567457123111,Intel Core i3,1024,Windows
802,839.0,HP,Intel,16,8,0,1,127.33567457123111,Intel Core i3,1024,Windows
803,599.0,HP,Intel,16,2,0,0,141.21199808219862,Intel Celeron,1024,Windows
804,719.0,HP,Intel,32,4,0,0,100.45466986113651,Other Intel Processor,1024,Windows
805,879.0,Dell,Intel,32,4,1,0,141.21199808219862,Intel Core i5,1024,Windows
806,719.0,HP,Intel,32,2,0,0,100.45466986113651,Intel Core i3,1024,Windows
807,764.0,HP,Intel,32,6,1,0,100.45466986113651,Intel Core i3,1024,Windows
808,779.0,HP,Intel,32,6,1,0,100.45466986113651,Intel Core i3,1024,Windows
809,759.0,HP,Intel,32,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
810,699.0,HP,Intel,32,6,0,0,141.21199808219862,Intel Core i3,1024,Windows
812,899.0,HP,Intel,32,6,0,1,127.33567457123111,Intel Core i3,1024,Windows
813,889.0,HP,Intel,32,8,0,1,127.33567457123111,Intel Core i3,1024,Windows
814,1999.0,Acer,Intel,16,14,0,0,242.5880862528841,Intel Core i7,1024,Windows
815,2442.0,Dell,Intel,32,14,0,0,145.1381712624093,Intel Core i7,1024,Windows
816,1980.0,Dell,Intel,16,14,0,0,145.1381712624093,Intel Core i7,512,Windows
817,1647.0,Samsung,Intel,16,10,0,0,141.21199808219862,Intel Core i7,512,Windows
820,1170.0,Acer,Intel,16,1,0,0,141.50971698084905,Intel Core i5,512,Windows
821,288.0,Asus,Intel,8,2,0,0,157.3505121487356,Other Intel Processor,64,Others/Chrome OS
822,399.0,Asus,Intel,4,4,0,0,100.45466986113651,Intel Celeron,64,Others/Chrome OS
823,359.0,Asus,Intel,4,2,0,0,127.33567457123111,Intel Celeron,64,Others/Chrome OS
824,567.0,Asus,Intel,4,1,1,0,111.93520355955211,Intel Celeron,64,Windows
825,359.0,Asus,Intel,4,2,1,0,111.93520355955211,Intel Celeron,64,Windows
826,499.0,Asus,Intel,4,2,0,0,157.3505121487356,Intel Celeron,64,Others/Chrome OS
827,257.0,Acer,Intel,4,2,0,0,100.45466986113651,Other Intel Processor,64,Others/Chrome OS
828,369.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
829,295.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
830,290.0,Acer,Intel,4,2,0,0,141.21199808219862,Intel Celeron,64,Windows
831,349.0,Samsung,Intel,4,1,0,0,141.21199808219862,Intel Celeron,64,Others/Chrome OS
832,339.0,Acer,Intel,4,2,0,0,189.90579052433606,Intel Celeron,64,Others/Chrome OS
833,319.0,Samsung,Intel,4,2,0,0,135.0942111925629,Intel Celeron,64,Others/Chrome OS
834,299.0,Acer,Intel,4,2,1,1,157.3505121487356,Intel Celeron,64,Others/Chrome OS
835,363.0,HP,Intel,4,2,0,0,157.3505121487356,Intel Celeron,64,Windows
836,279.0,Lenovo,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
837,269.0,Acer,Intel,4,2,0,0,100.45466986113651,Intel Celeron,64,Others/Chrome OS
838,274.0,HP,Intel,16,4,0,0,111.93520355955211,Intel Celeron,64,Others/Chrome OS
839,214.0,Lenovo,Intel,16,2,0,0,111.93520355955211,Intel Celeron,64,Windows
840,259.0,Lenovo,Intel,16,2,0,0,111.93520355955211,Intel Celeron,64,Windows
841,399.0,Acer,Intel,16,2,0,0,146.86047800548656,Intel Celeron,64,Others/Chrome OS
842,349.0,HP,Intel,4,4,0,0,111.93520355955211,Other Intel Processor,64,Others/Chrome OS
843,824.0,Samsung,Intel,4,1,0,0,184.07768062549468,Intel Core i3,64,Others/Chrome OS
844,479.0,Samsung,Intel,4,2,1,0,184.07768062549468,Intel Celeron,64,Others/Chrome OS
845,717.0,Samsung,Intel,4,2,1,0,184.07768062549468,Intel Celeron,64,Others/Chrome OS
846,339.0,HP,Intel,4,2,0,0,157.3505121487356,Intel Celeron,64,Windows
847,399.0,HP,Intel,4,2,1,0,111.93520355955211,Intel Celeron,64,Others/Chrome OS
848,275.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
849,349.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
850,359.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
852,389.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
854,299.0,HP,Intel,4,4,0,0,111.93520355955211,Intel Celeron,64,Windows
855,349.0,HP,Intel,4,4,0,0,111.93520355955211,Intel Celeron,64,Windows
856,339.0,HP,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
857,399.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,64,Windows
858,419.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,64,Windows
861,349.0,HP,Intel,8,4,0,0,111.93520355955211,Intel Celeron,64,Windows
863,309.0,HP,Intel,8,2,0,0,111.93520355955211,Intel Celeron,64,Windows
864,429.0,HP,Intel,16,2,0,0,111.93520355955211,Intel Celeron,64,Windows
865,479.0,HP,Intel,16,2,0,0,111.93520355955211,Intel Celeron,64,Windows
866,379.0,HP,Intel,16,2,0,0,111.93520355955211,Intel Celeron,64,Windows
867,389.0,HP,Intel,16,4,0,0,111.93520355955211,Intel Celeron,64,Windows
869,229.0,HP,Intel,4,2,0,0,157.3505121487356,Other Intel Processor,64,Others/Chrome OS
871,719.0,Lenovo,Intel,8,4,0,0,157.3505121487356,Intel Core i5,256,Windows
872,2829.0,Lenovo,Intel,32,1,1,0,161.72539083525606,Intel Core i7,512,Windows
873,2349.0,Lenovo,Intel,16,1,1,0,157.3505121487356,Intel Core i7,512,Windows
874,959.0,Lenovo,Intel,16,10,0,0,157.3505121487356,Intel Core i7,512,Windows
875,2099.0,Lenovo,Intel,16,12,1,0,161.72539083525606,Intel Core i7,512,Windows
876,599.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i5,512,Windows
878,2549.0,Lenovo,Intel,32,12,0,1,161.72539083525606,Intel Core i7,512,Windows
879,699.0,Lenovo,Intel,8,4,0,0,157.3505121487356,Intel Core i5,256,Windows
880,2849.0,Lenovo,Intel,32,12,0,1,161.72539083525606,Intel Core i7,2048,Windows
881,1199.0,Lenovo,Intel,40,10,0,0,157.3505121487356,Intel Core i7,2048,Windows
882,1039.0,Lenovo,Intel,16,10,0,0,157.3505121487356,Intel Core i7,1024,Windows
883,2699.0,Lenovo,Intel,32,12,0,1,161.72539083525606,Intel Core i7,1024,Windows
884,1099.0,Lenovo,Intel,40,10,0,0,157.3505121487356,Intel Core i7,1024,Windows
885,551.0,Lenovo,Intel,8,6,1,0,157.3505121487356,Intel Core i5,512,Windows
886,549.0,Lenovo,Intel,8,2,0,0,157.3505121487356,Intel Core i3,512,Windows
887,599.0,Lenovo,Intel,12,2,1,0,100.45466986113651,Intel Core i3,512,Windows
888,649.0,Lenovo,Intel,16,2,1,0,141.21199808219862,Intel Core i3,512,Windows
889,699.0,Lenovo,Intel,8,6,0,0,141.21199808219862,Intel Core i5,256,Windows
890,545.0,Lenovo,Intel,8,2,0,0,157.3505121487356,Intel Core i3,256,Windows
891,549.0,Lenovo,Intel,8,2,1,0,100.45466986113651,Intel Core i3,256,Windows
892,499.0,Lenovo,Intel,8,4,1,0,141.21199808219862,Intel Core i3,256,Windows
893,489.0,Lenovo,Intel,4,4,1,0,157.3505121487356,Intel Core i3,128,Windows
894,589.0,Lenovo,Intel,8,6,1,0,161.72539083525606,Intel Core i3,128,Others/Chrome OS
895,679.0,Lenovo,Intel,16,2,1,0,141.21199808219862,Intel Core i3,1024,Windows
896,264.0,Lenovo,Intel,16,2,0,0,135.0942111925629,Intel Celeron,128,Windows
897,209.0,Lenovo,Intel,4,2,0,0,111.93520355955211,Intel Celeron,64,Windows
898,539.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i3,256,Windows
899,282.0,Lenovo,Intel,16,1,0,0,111.93520355955211,Intel Celeron,128,Windows
900,1259.0,Lenovo,Intel,16,1,1,0,157.3505121487356,Intel Core i7,512,Windows
901,679.0,Lenovo,Intel,8,4,0,0,157.3505121487356,Intel Core i7,512,Windows
902,649.0,Lenovo,Intel,8,4,0,0,157.3505121487356,Intel Core i5,512,Windows
903,297.0,Lenovo,Intel,8,4,0,1,157.3505121487356,Intel Core i5,512,Windows
904,669.0,Lenovo,Intel,8,4,1,0,141.21199808219862,Intel Core i5,512,Windows
906,599.0,Lenovo,Intel,8,6,0,0,170.23725351079585,Intel Core i3,512,Windows
907,499.0,Lenovo,Intel,12,2,0,0,111.93520355955211,Other Intel Processor,512,Windows
908,549.0,Lenovo,Intel,12,4,0,0,141.21199808219862,Other Intel Processor,512,Windows
909,1524.0,Lenovo,Intel,16,4,0,1,191.51691019964534,Intel Core i7,512,Windows
910,1319.0,Lenovo,Intel,16,4,0,0,331.2642361026012,Intel Core i7,512,Windows
911,1329.0,Lenovo,Intel,16,4,0,0,223.62029350060098,Intel Core i7,512,Windows
912,1699.0,Lenovo,Intel,16,4,1,0,157.3505121487356,Intel Core i7,512,Windows
913,1499.0,Lenovo,Intel,16,10,0,0,161.72539083525606,Intel Core i7,512,Windows
914,1644.0,Lenovo,Intel,16,1,1,0,161.72539083525606,Intel Core i7,512,Windows
915,1699.0,Lenovo,Intel,16,4,1,1,157.3505121487356,Intel Core i7,512,Windows
916,1146.0,Lenovo,Intel,16,10,0,0,141.21199808219862,Intel Core i7,512,Windows
917,1249.0,Lenovo,Intel,16,10,1,0,141.50971698084905,Intel Core i7,512,Windows
918,1592.0,Lenovo,Intel,16,1,1,0,141.50971698084905,Intel Core i7,512,Windows
919,1259.0,Lenovo,Intel,16,10,0,0,141.50971698084905,Intel Core i7,512,Windows
920,1686.0,Lenovo,Intel,16,10,1,1,141.50971698084905,Intel Core i7,512,Windows
921,679.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i5,512,Windows
922,699.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i5,512,Windows
923,1149.0,Lenovo,Intel,16,10,1,0,193.66961136778,Intel Core i5,512,Windows
924,719.0,Lenovo,Intel,16,4,1,0,141.21199808219862,Intel Core i5,512,Windows
926,1335.0,Lenovo,Intel,16,10,0,1,141.21199808219862,Intel Core i5,512,Windows
927,619.0,Lenovo,Intel,16,2,1,1,141.21199808219862,Intel Core i3,512,Windows
928,669.0,Lenovo,Intel,16,2,1,0,141.21199808219862,Intel Core i3,512,Windows
929,549.0,Lenovo,Intel,16,2,0,0,141.21199808219862,Intel Celeron,512,Windows
930,2599.0,Lenovo,Intel,32,12,1,0,157.3505121487356,Intel Core i7,512,Windows
931,2671.0,Lenovo,Intel,32,12,0,1,141.50971698084905,Intel Core i7,3072,Windows
932,3387.0,Lenovo,Intel,48,10,0,0,161.72539083525606,Intel Core i7,3072,Windows
933,2299.0,Lenovo,Intel,16,12,1,0,161.72539083525606,Intel Core i7,2048,Windows
934,1299.0,Lenovo,Intel,16,10,1,0,209.8006828649808,Intel Core i5,2048,Windows
935,2914.0,Lenovo,Intel,24,10,0,0,161.72539083525606,Intel Core i7,2048,Windows
936,2799.0,Lenovo,Intel,32,12,1,0,157.3505121487356,Intel Core i7,2048,Windows
937,2037.0,Lenovo,Intel,32,10,1,1,141.50971698084905,Intel Core i7,2048,Windows
939,869.0,Lenovo,Intel,40,4,0,0,157.3505121487356,Intel Core i5,2048,Windows
940,899.0,Lenovo,Intel,40,4,1,0,141.21199808219862,Intel Core i5,2048,Windows
941,2793.0,Lenovo,Intel,48,12,0,0,141.50971698084905,Intel Core i7,2048,Windows
942,1389.0,Lenovo,Intel,16,4,0,0,331.2642361026012,Intel Core i7,1024,Windows
943,729.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i5,1024,Windows
944,749.0,Lenovo,Intel,16,4,0,0,157.3505121487356,Intel Core i5,1024,Windows
945,1229.0,Lenovo,Intel,16,10,1,0,188.67962264113206,Intel Core i5,1024,Windows
946,769.0,Lenovo,Intel,16,4,1,0,141.21199808219862,Intel Core i5,1024,Windows
947,779.0,Lenovo,Intel,16,4,1,0,141.21199808219862,Intel Core i5,1024,Windows
948,2699.0,Lenovo,Intel,32,12,1,0,157.3505121487356,Intel Core i7,1024,Windows
949,2142.0,Lenovo,Intel,32,10,1,1,161.72539083525606,Intel Core i7,1024,Windows
950,1605.0,Lenovo,Intel,32,10,1,1,141.50971698084905,Intel Core i7,1024,Windows
951,1875.0,Lenovo,Intel,32,10,1,1,141.50971698084905,Intel Core i7,1024,Windows
952,779.0,Lenovo,Intel,40,4,0,0,157.3505121487356,Intel Core i5,1024,Windows
953,789.0,Lenovo,Intel,40,4,0,0,157.3505121487356,Intel Core i5,1024,Windows
954,839.0,Lenovo,Intel,40,4,1,0,141.21199808219862,Intel Core i5,1024,Windows
956,408.0,Asus,Intel,8,1,0,0,135.0942111925629,Intel Celeron,128,Windows
957,508.0,Acer,Intel,4,2,0,1,141.21199808219862,Intel Core i3,128,Windows
958,799.0,HP,Intel,8,10,1,0,157.3505121487356,Intel Core i5,512,Windows
959,779.0,Acer,Intel,8,4,0,0,141.21199808219862,Intel Core i5,512,Windows
960,768.0,Dell,Intel,8,4,0,1,141.21199808219862,Intel Core i5,512,Windows
961,689.0,HP,Intel,8,4,0,0,141.21199808219862,Intel Core i5,512,Windows
962,659.0,HP,Intel,12,4,0,0,141.21199808219862,Intel Core i5,512,Windows
963,1507.0,Acer,Intel,16,4,1,1,226.98300468106115,Intel Core i7,512,Windows
